Date,Fiscal_Quarter,Region,State,City,Latitude,Longitude,Channel,Customer_Segment,Product_Category,Brand,Product_SKU,Pack_Size,Distributor_ID,Distributor_Name,Sales_Rep_ID,Warehouse_Code,Promotion_Applied,Revenue,Net_Revenue,Units_Sold,Order_Count,Target,COGS,Gross_Margin,Discount_Amount,Returns_Units,Marketing_Spend,Freight_Cost,Unit_Price,In_Stock_Rate
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-E06724,WH-EA-01,No,195244,188410,3004,125,187434,72240,123004,6834,33,10153,3514,64.99,90
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-E06724,WH-EA-01,No,167955,162077,2333,90,161237,62143,105812,5878,26,8734,3023,71.99,92
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-E06724,WH-EA-01,Yes,196522,189644,3853,214,184731,86470,110052,6878,42,10219,3537,51.0,84
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-E06724,WH-EA-01,Yes,177548,171334,3061,153,166895,78121,99427,6214,34,9232,3196,58.0,86
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-E06724,WH-EA-01,No,158928,153366,2445,111,152571,69928,89000,5562,27,8264,2861,65.0,88
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-E06724,WH-EA-01,No,148385,143192,2061,86,142450,65289,83096,5193,23,7716,2671,72.0,90
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-E06724,WH-EA-01,No,127646,123178,1616,62,122540,56164,71482,4468,18,6638,2298,78.99,92
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,Yes,332156,322856,7067,393,312227,136184,195972,9300,78,17272,5979,47.0,84
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,Yes,300086,291684,5557,278,282081,123035,177051,8402,61,15604,5402,54.0,86
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,268615,261094,4404,200,257870,110132,158483,7521,48,13968,4835,60.99,88
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,250796,243774,3688,154,240764,102826,147970,7022,41,13041,4514,68.0,90
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,215743,209702,2877,111,207113,88455,127288,6041,32,11219,3883,74.99,92
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,Yes,224429,218145,5101,283,210963,83039,141390,6284,56,11670,4040,44.0,84
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,Yes,202761,197084,3976,199,190595,75022,127739,5677,44,10544,3650,51.0,86
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,181497,176415,3129,142,174237,67154,114343,5082,34,9438,3267,58.0,88
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,169457,164712,2607,109,162679,62699,106758,4745,29,8812,3050,65.0,90
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,145773,141691,2025,78,139942,53936,91837,4082,22,7580,2624,71.99,92
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,Yes,170566,165790,3344,186,160332,75049,95517,4776,37,8869,3070,51.01,84
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,Yes,154098,149783,2657,133,144852,67803,86295,4315,29,8013,2774,58.0,86
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,137938,134076,2122,96,132420,60693,77245,3862,23,7173,2483,65.0,88
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,128787,125181,1789,75,123636,56666,72121,3606,20,6697,2318,71.99,90
2025-11-01,Q3,East,West Bengal,Kolkata,22.5726,88.3639,Quick Commerce,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0246,Kolkata FMCG Distributors Pvt Ltd,REP-Ea-8F3C60,WH-EA-01,No,110787,107685,1402,54,106356,48746,62041,3102,15,5761,1994,79.02,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,Yes,280232,276869,5962,331,263418,114895,165337,3363,66,14572,5044,47.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,Yes,253176,250138,4688,234,237985,103802,149374,3038,52,13165,4557,54.01,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,226625,223905,3715,169,217560,92916,133709,2720,41,11784,4079,61.0,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,211591,209052,3112,130,203127,86752,124839,2539,34,11003,3809,67.99,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,182018,179834,2427,93,174737,74627,107391,2184,27,9465,3276,75.0,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,Yes,189346,187074,4303,239,177985,70058,119288,2272,47,9846,3408,44.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,Yes,171065,169012,3354,168,160801,63294,107771,2053,37,8895,3079,51.0,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,153125,151287,2640,120,147000,56656,96469,1838,29,7962,2756,58.0,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,142967,141251,2199,92,137248,52898,90069,1716,24,7434,2573,65.01,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,122985,121509,1708,66,118066,45504,77481,1476,19,6395,2214,72.01,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,Yes,143903,142176,2822,157,135269,63317,80586,1727,31,7483,2590,50.99,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,Yes,130009,128449,2242,112,122208,57204,72805,1560,25,6760,2340,57.99,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,116375,114979,1790,81,111720,51205,65170,1396,20,6052,2095,65.01,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,108655,107351,1509,63,104309,47808,60847,1304,17,5650,1956,72.0,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-ECDFF7,WH-EA-01,No,93469,92347,1183,46,89730,41126,52343,1122,13,4860,1682,79.01,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,Yes,245817,241392,5230,291,231068,100785,145032,4425,58,12782,4425,47.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,Yes,222084,218086,4113,206,208759,91054,131030,3998,45,11548,3998,54.0,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,198793,195215,3259,148,190841,81505,117288,3578,36,10337,3578,61.0,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,185606,182265,2730,114,178182,76098,109508,3341,30,9652,3341,67.99,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,159665,156791,2129,82,153278,65463,94202,2874,23,8303,2874,75.0,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,Yes,166093,163103,3775,210,156127,61454,104639,2990,42,8637,2990,44.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,Yes,150057,147356,2942,147,141054,55521,94536,2701,32,7803,2701,51.01,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,134320,131902,2316,105,128947,49698,84622,2418,25,6985,2418,58.0,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,125410,123153,1929,80,120394,46402,79008,2257,21,6521,2257,65.01,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,107881,105939,1498,58,103566,39916,67965,1942,16,5610,1942,72.02,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,Yes,126231,123959,2475,138,118657,55542,70689,2272,27,6564,2272,51.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,Yes,114043,111990,1966,98,107200,50179,63864,2053,22,5930,2053,58.01,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,102083,100246,1571,71,98000,44917,57166,1837,17,5308,1837,64.98,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,95311,93595,1324,55,91499,41937,53374,1716,15,4956,1716,71.99,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,General Trade,Rural,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-03AA04,WH-EA-01,No,81990,80514,1038,40,78710,36076,45914,1476,11,4263,1476,78.99,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,Yes,300694,290170,6398,355,282652,123285,177409,10524,70,15636,5412,47.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,Yes,271662,262154,5031,252,255362,111381,160281,9508,55,14126,4890,54.0,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,243172,234661,3986,181,233445,99701,143471,8511,44,12645,4377,61.01,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,227041,219095,3339,139,217959,93087,133954,7946,37,11806,4087,68.0,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,195308,188472,2604,100,187496,80076,115232,6836,29,10156,3516,75.0,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,Yes,203171,196060,4618,257,190981,75173,127998,7111,51,10565,3657,44.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,Yes,183555,177131,3599,180,172542,67915,115640,6424,40,9545,3304,51.0,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,164305,158554,2833,129,157733,60793,103512,5751,31,8544,2957,58.0,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,153406,148037,2360,98,147270,56760,96646,5369,26,7977,2761,65.0,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,131965,127346,1833,70,126686,48827,83138,4619,20,6862,2375,71.99,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,Yes,154410,149006,3028,168,145145,67940,86470,5404,33,8029,2779,50.99,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,Yes,139502,134619,2405,120,131132,61381,78121,4883,26,7254,2511,58.0,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,124872,120501,1921,87,119877,54944,69928,4371,21,6493,2248,65.0,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,116589,112508,1619,67,111925,51299,65290,4081,18,6063,2099,72.01,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-D564EA,WH-EA-01,No,100293,96783,1270,49,96281,44129,56164,3510,14,5215,1805,78.97,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,Yes,260979,253672,5553,308,245320,107001,153978,7307,61,13571,4698,47.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Beverages,SipWell,BEV-SW-500ML,500ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,Yes,235782,229180,4366,218,221635,96671,139111,6602,48,12261,4244,54.0,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Beverages,ChillUp,BEV-CU-2L,2L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,211055,205145,3460,157,202613,86533,124522,5910,38,10975,3799,61.0,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,197054,191536,2898,121,189172,80792,116262,5518,32,10247,3547,68.0,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Beverages,PureMist,BEV-PM-1L,1L,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,169513,164767,2260,87,162732,69500,100013,4746,25,8815,3051,75.01,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,Yes,176337,171400,4008,223,165757,65245,111092,4937,44,9170,3174,44.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Snacks,MasalaMix,SNK-MM-150G,150G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,Yes,159312,154851,3124,156,149753,58945,100367,4461,34,8284,2868,51.0,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Snacks,NutPop,SNK-NP-100G,100G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,142605,138612,2459,112,136901,52764,89841,3993,27,7415,2567,57.99,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Snacks,SpiceRack,SNK-SR-250G,250G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,133145,129417,2048,85,127819,49264,83881,3728,23,6924,2397,65.01,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,114536,111329,1591,61,109955,42378,72158,3207,18,5956,2062,71.99,92
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,Yes,134016,130264,2628,146,125975,58967,75049,3752,29,6969,2412,51.0,84
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,PureShield,PC-PS-SAN,SAN,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,Yes,121077,117687,2088,104,113812,53274,67803,3390,23,6296,2179,57.99,86
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,108380,105345,1667,76,104045,47687,60693,3035,18,5636,1951,65.01,88
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,101190,98357,1405,59,97142,44524,56666,2833,15,5262,1821,72.02,90
2025-11-01,Q3,East,West Bengal,Siliguri,26.7271,88.3953,Quick Commerce,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,DIST-EA-0247,Siliguri FMCG Distributors Pvt Ltd,REP-Ea-E133E1,WH-EA-01,No,87047,84610,1102,42,83565,38301,48746,2437,12,4526,1567,78.99,92
2025-11-01,Q3,East,Odisha,Bhubaneswar,20.2961,85.8245,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,DIST-EA-0248,Bhubaneswar FMCG Distributors Pvt Ltd,REP-Ea-F2FFC1,WH-EA-01,Yes,356659,352379,7588,422,335259,146230,210429,4280,83,18546,6420,47.0,84
